Леонард Эйлер,1707,1783
"Скрыпник, Игорь Владимирович",1940,2005
"Смирнов, Николай Васильевич",1900,1966
"Солтан, Пётр Семёнович",1931,2016
"Столяр, Абрам Аронович",1919,1993
"Суворов, Георгий Дмитриевич",1919,1984
"Султангазин, Умирзак Махмутович",1936,2005
"Тайманов, Асан Дабсович",1917,1990
"Тамразов, Промарз Меликович",1933,2012
"Танаев, Вячеслав Сергеевич",1940,2002
"Таран, Татьяна Архиповна",1946,2007
"Турчин, Валентин Фёдорович",1931,2010
"Усманов, Гумер Исмагилович",1932,2015
"Франк, Михаил Людвигович",1878,1942
"Халилов, Захид Исмаил оглы",1911,1974
"Худяев, Сергей Иванович",1934,2004
"Четаев, Николай Гурьевич",1902,1959
"Шварцбурд, Семён Исаакович",1918,1996
Леонид Александрович Шеметков,1937,2013
Виктор Шестаков,1907,1987
"Ширшов, Анатолий Илларионович",1921,1981
Илья Андреевич Шишмарёв,1937,2012
"Штокман, Владимир Борисович",1909,1968
"Энеев, Тимур Магометович",1924,2019
"Эфендиев, Мамед Рашид оглы",1887,1977
"Ядренко, Михаил Иосифович",1932,2004
"Якубович, Владимир",1926,2012
"Яненко, Николай Николаевич",1921,1984
Альберт Мучник,1934,2019
"Муштари, Хамид Музафарович",1900,1981
"Давидов, Август Юльевич",1823,1885
"Ершов, Андрей Петрович",1931,1988
"Кольман, Эрнест Яромирович",1892,1979
"Широков, Юрий Михайлович",1925,1980
Павел Петрович Коровкин,1913,1985
"Петров, Алексей Зиновьевич",1910,1972
"Рашевский, Пётр Константинович",1907,1983
Вячеслав Степанов,1889,1950
"Пугачёв, Владимир Семёнович",1911,1998
"Яновская, Софья Александровна",1896,1966
"Маркушевич, Алексей Иванович",1908,1979
Андрей Андреевич Марков,1903,1979
"Никитин, Николай Никифорович",1885,1966
"Пискунов, Николай Семёнович",1908,1977
"Ефремович, Вадим Арсеньевич",1903,1989
"Говорун, Николай Николаевич",1930,1989
"Агокас, Сергей Викторович",1873,1937
"Агрест, Матест Менделевич",1915,2005
"Родес, Ида",1900,1986
Иван Владиславович Слешинский,1854,1931
"Гутенмахер, Лев Израилевич",1908,1981
Владимир Даватц,1883,1944
"Давидов, Август Юльевич",1823,1886
"Дегаев, Сергей Петрович",1857,1921
"Деларю, Даниил Михайлович",1839,1905
"Делоне, Николай Борисович (старший)",1856,1931
"Ермаков, Василий Петрович",1845,1922
"Ершов, Александр Степанович",1818,1867
"Жебравский, Теофил",1800,1887
"Тюрина, Галина Николаевна",1938,1970
"Синцов, Дмитрий Матвеевич",1867,1946
Q5369211,1911,1982
Иосиф Захарович Штокало,1897,1987
"Дьяченко, Вадим Евгеньевич",1896,1954
Самуил Осипович Шатуновский,1859,1929
Карлен Арамович Абгарян,1928,1995
Александр Викторович Абросимов,1948,2011
"Авдеев, Николай Яковлевич",1912,1996
Николай Викторович Азбелев,1922,2006
"Юдович, Виктор Иосифович",1934,2006
"Сабинин, Егор Фёдорович",1833,1909
"Савич, Сергей Евгеньевич",1864,1946
Ташмухамед Алиевич Сарымсаков,1915,1995
Тамара Сырмус,1926,2018
Q20556588,1930,1993
"Векуа, Николай Петрович",1913,1993
"Романовский, Всеволод Иванович",1879,1954
"Ромер, Павел Эмилиевич",1835,1899
"Рост, Иван Акимович",1726,1791
"Румовский, Степан Яковлевич",1734,1812
"Рыбников, Константин Алексеевич",1913,2004
"Бабчиньский, Тытус",1830,1910
"Лейбензон, Леонид Самуилович",1879,1951
"Жмурко, Лаврентий",1824,1889
"Архимович, Зиновий Алоизиевич",1858,1938
"Дьяченко, Аммос Андреевич",1814,1852
"Запольский, Иван Ипатович",1773,1810
"Афраймович, Валентин Сендерович",1945,2018
Вера Николаевна Масленникова,1926,2000
"Венков, Борис Борисович",1934,2011
"Постников, Алексей Георгиевич",1921,1995
"Эрдниев, Пюрвя Мучкаевич",1921,2019
"Фомин, Владимир Николаевич",1937,2000
"Горский, Владимир Григорьевич",1925,2016
"Гудиев, Амурхан Хаджиумарович",1932,1999
Алексей Борисович Жижченко,1934,2019
"Тростников, Виктор Николаевич",1928,2017
"Волевич, Леонид Романович",1934,2007
Николай Николаевич Воробьёв,1925,1995
"Ворович, Иосиф",1920,2001
"Вощинин, Александр Павлович",1937,2008
"Выгодский, Марк Яковлевич",1898,1965
"Габович, Евгений Яковлевич",1938,2009
"Гаджиев, Акиф Джафар оглы",1937,2015
"Гальперн, Самарий Александрович",1904,1977
Юрий Алексеевич Гастев,1928,1993
"Геронимус, Александр Юрьевич",1945,2007
"Гирсанов, Игорь Владимирович",1934,1967
"Гихман, Иосиф Ильич",1918,1985
"Глебский, Юрий Васильевич",1927,1977
"Глейзер, Герш Исаакович",1904,1967
"Голузин, Геннадий Михайлович",1906,1952
"Гончар, Андрей Александрович",1931,2012
"Гончаров, Герман Арсеньевич",1928,2009
"Горбатов, Вячеслав Афанасьевич",1939,2010
"Гребеников, Евгений Александрович",1932,2013
"Гудивок, Пётр Михайлович",1936,2012
"Давиденко, Виктор Александрович",1914,1983
"Данилюк, Иван Ильич",1931,1988
"Деза, Мишель Мари",1939,2016
"Дезин, Алексей Алексеевич",1923,2008
"Джрбашян, Мхитар Мкртичевич",1918,1994
"Джураев, Абдухамид Джураевич",1932,2005
"Дзядык, Владислав Кириллович",1919,1998
"Дмитриев, Николай Александрович",1924,2000
Анатолий Дородницын,1910,1994
"Дьяконов, Евгений Георгиевич",1935,2006
"Дьяченко, Владимир Федотович",1929,2017
"Емельянов, Станислав Васильевич",1929,2018
Иван Иванович Ерёмин,1933,2013
"Жаутыков, Орымбек Ахметбекович",1911,1989
Евгений Иванович Забабахин,1917,1984
"Забродин, Алексей Валериевич",1933,2008
"Закарин, Аскар Закарьевич",1908,1990
"Заморзаев-Орлеанский, Александр Михайлович",1927,1997
"Замятин, Алексей Петрович",1946,2009
"Зельманов, Абрам Леонидович",1913,1987
"Земляков, Александр Николаевич",1950,2005
"Зубов, Владимир Иванович",1930,2000
"Иванов, Валентин Тимофеевич",1929,2003
"Ивахненко, Алексей Григорьевич",1913,2007
"Ивлев, Борис Михайлович",1946,1990
Ашраф Искендер оглы Гусейнов,1907,1981
Гуннар Фромхольдович Кангро,1913,1975
Бокштейн Меер Феликсович,1913,1990
"Цетлин, Михаил Львович",1924,1966
"Кадец, Михаил Иосифович",1923,2011
Михаил Семёнович Агранович,1930,2017
"Белавкин, Вячеслав Павлович",1946,2012
"Александров, Владимир Валентинович",1938,1985
Владимир Потапов,1914,1980
"Молчанов, Александр Артёмович",1941,2014
"Овсиенко, Сергей Адамович",1953,2016
Витольд Витольдович Пак,1935,2002
Q3920128,1877,1954
"Никишин, Евгений Михайлович",1945,1986
"Новопашенный, Пётр Алексеевич",1881,1950
"Овсянников, Лев Васильевич",1919,2014
"Оганесян, Леонард Амаякович",1925,2013
"Оловянишников, Сергей Пантелеймонович",1910,1941
"Охоцимский, Дмитрий Евгеньевич",1921,2005
"Павлов, Борис Сергеевич",1936,2016
"Пальцев, Борис Васильевич",1939,2014
"Персидский, Константин Петрович",1903,1970
"Пфейффер, Георгий Васильевич",1872,1946
Александр Александрович Петров,1934,2011
"Петунин, Юрий Иванович",1937,2011
"Пименов, Револьт Иванович",1931,1990
"Поваров, Геллий Николаевич",1928,2004
"Погожев, Иван Борисович",1923,2011
"Позняк, Эдуард Генрихович",1923,1993
"Размадзе, Андрей Михайлович",1889,1929
"Рвачёв, Владимир Логвинович",1926,2005
"Романов, Николай Павлович",1907,1972
"Россинский, Сергей Дмитриевич",1890,1964
"Россинский, Сергей Дмитриевич",1897,1964
"Рышков, Сергей Сергеевич",1930,2006
"Рябенький, Виктор Соломонович",1923,2018
"Сабинин, Лев Васильевич",1932,2004
"Сазонов, Вячеслав Васильевич",1935,2002
"Севастьянов, Борис Александрович",1923,2013
"Сибирский, Константин Сергеевич",1928,1990
"Сигал, Израиль Хаимович",1938,2016
"Сидоров, Анатолий Фёдорович",1933,1999
"Сканави, Марк Иванович",1912,1972
"Белоусов, Валентин Данилович",1925,1988
"Ибрагимов, Ибрагим Ибишевич",1912,1994
Иван Васильевич Гайшун,1946,2018
"Барбашин, Евгений Алексеевич",1918,1969
"Петросян, Гарегин Бахшиевич",1902,1997
"Левин, Борис Яковлевич",1906,1993
"Борисов, Виктор Васильевич",1937,2013
"Петров, Николай Николаевич",1939,2012
"Скопин, Александр Иванович",1927,2003
"Карпелевич, Фридрих Израилевич",1927,2000
Семён Ильич Шохор-Троцкий,1853,1923
"Щепкин, Павел Степанович",1793,1836
"Янишевский, Эраст Петрович",1829,1906
"Ярошенко, Семён Петрович",1847,1917
Борис Михайлович Коялович,1867,1941
Q5343739,1835,1909
Q9342354,1841,1906
Q9374973,1795,1850
"Рахманинов, Иван Иванович",1826,1897
Антон Казимирович Сушкевич,1889,1961
"Тихомандрицкий, Матвей Александрович",1844,1921
Сергей Николаевич Черников,1912,1987
Эразм Корнелиевич Шпачинский,1848,1912
"Ильин, Арлен Михайлович",1932,2013
Владимир Александрович Ильин,1928,2014
"Иманалиев, Мурзабек Иманалиевич",1931,2017
"Иохвидов, Иосиф Семёнович",1919,1984
"Исковских, Василий Алексеевич",1939,2009
"Ишлинский, Александр Юльевич",1913,2003
"Кары-Ниязов, Ташмухамед Ниязович",1897,1970
Андрей Петрович Киселёв,1852,1940
"Коваленко, Игорь Николаевич",1935,2019
"Козлов, Владимир Яковлевич",1914,2007
"Кондратьев, Владимир Александрович",1935,2010
"Кондурарь, Владимир Трифонович",1911,1990
"Корнейчук, Николай Павлович",1920,2003
"Коробейников, Виктор Павлович",1929,2003
"Коробов, Николай Михайлович",1917,2004
"Королёв, Лев Николаевич",1926,2016
"Костелянец, Пётр Оскарович",1920,1943
Анатолий Костюченко,1931,2010
"Котов, Иван Иванович (математик)",1909,1976
"Краснощёков, Павел Сергеевич",1935,2016
"Кротов, Вадим Федорович",1932,2015
"Кружков, Станислав Николаевич",1936,1997
"Кряжимский, Аркадий Викторович",1949,2014
"Кудрявцев, Лев Дмитриевич",1923,2012
"Кузин, Лев Тимофеевич",1928,1997
"Миклюков, Владимир Михайлович",1944,2013
"Тайцлин, Михаил Абрамович",1936,2013
"Смолицкий, Хаим Львович",1912,2003
"Сендеров, Валерий Анатольевич",1945,2014
"Полуэктов, Ратмир Александрович",1930,2012
"Лизоркин, Пётр Иванович",1922,1993
"Фоминых, Юрий Федорович",1937,2001
Рональд Нелепин,1928,2008
Аркадий Львович Онищик,1933,2019
"Когбетлянц, Ерванд Геворгович",1888,1974
"Липкин, Липман Израилевич",1846,1876
Осип Петрович Твардовский,1786,1840
Ян Франке,1846,1918
Q11736072,1842,1904
Сергей Фиников,1883,1964
Юрий Юрьевич Нуут,1892,1952
"Чижов, Дмитрий Семёнович",1784,1852
"Абрамов, Александр Александрович",1926,2019
"Атанасян, Левон Сергеевич",1921,1998
Q18694546,1933,1998
Q18707824,1942,2005
Корнелий Христианович Рейссиг,1781,1860
Сергей Георгиевич Добронравов,1894,1970
"Бакиров, Наиль Кутлужанович",1952,2010
"Парфентьев, Николай Николаевич",1877,1943
"Далецкий, Юрий Львович",1926,1997
Фёдор Гахов,1906,1980
"Бобылёв, Николай Антонович",1947,2002
"Бусленко, Николай Пантелеймонович",1922,1977
"Горгидзе, Алексей Ясонович",1907,1992
"Иванилов, Юрий Павлович",1931,1995
"Лерер, Леонид Ефимович",1943,2014
"Соболев, Владимир Иванович",1913,1995
"Турецкий, Абрам Хаимович",1905,1975
"Хорол, Давид Моисеевич",1920,1990
Иоасаф Иванович Чистяков,1870,1942
"Шестопал, Анатолий Фёдорович",1936,1993
Александр Яковлевич Повзнер,1915,2008
Q18702383,1924,1991
"Шпильрейн, Ян Николаевич",1887,1938
"Сегал, Бенцион Израилевич",1901,1971
"Чарный, Исаак Абрамович",1909,1967
"Гаркави, Александр Львович",1924,2007
"Назимов, Пётр Сергеевич",1851,1901
"Суворов, Фёдор Матвеевич",1845,1911
Андрей Фёдорович Павловский,1789,1857
"Рогов, Андрей Петрович",1742,1811
"Суворов, Прохор Игнатьевич",1750,1815
Фёдор Иванович Чумаков,1782,1832
Всеволод Константинович Беллюстин,1865,1925
Дмитрий Антонович Крыжановский,1883,1939
"Гольденберг, Александр Иванович",1837,1902
"Харазов, Георгий Артёмович",1877,1931
Александр Адольфович Бухштаб,1905,1990
"Архангельский, Николай Михеевич",1787,1857
Иван Фёдорович Верещагин,1912,1995
"Шапошников, Николай Александрович (математик)",1851,1920
Q12767670,1943,1998
"Шильников, Леонид Павлович",1934,2011
"Федоренко, Радий Петрович",1930,2009
Q15853344,1937,2007
"Гулин, Алексей Владимирович",1942,2015
Q13419658,1940,1997
"Закалюкин, Владимир Михайлович",1951,2011
"Буслаев, Владимир Савельевич",1937,2012
Q15455692,1944,2016
"Романко, Василий",1936,2012
"Евграфов, Марат",1926,1997
Юрий Владимирович Девингталь,1924,1997
"Мисюркеев, Иван Васильевич",1917,1996
"Амербаев, Вильжан Мавлютинович",1931,2014
"Пентковский, Мстислав Вячеславович",1911,1968
"Eрмеков, Алимхан",1891,1970
"Степанец, Александр Иванович",1942,2007
"Венков, Борис Алексеевич",1900,1962
"Петросян, Ашот Везирович",1930,1998
"Бутягин, Алексей Сергеевич",1881,1958
"Глускин, Лазарь Матвеевич",1922,1985
"Глускин, Лазарь Матвеевич",1923,1985
"Еругин, Николай Павлович",1907,1990
Валентин Анатольевич Зморович,1909,1994
Евгений Васильевич Золотов,1922,1990
"Тумаркин, Лев Абрамович",1901,1974
"Куфарев, Павел Парфеньевич",1909,1968
"Файнзильбер, Александр Маркович",1917,2000
"Драгалин, Альберт",1941,1998
"Шилькрут, Давид Исаакович",1925,1998
Григорий Эфраимович Минц,1939,2014
"Кибель, Илья Афанасьевич",1904,1970
"Жидков, Николай Петрович",1918,1993
"Чернявский, Владимир Соломонович",1924,1996
"Ковнер, Семён Самсонович",1896,1962
"Большев, Логин Николаевич",1922,1978
"Дужин, Сергей Васильевич",1956,2015
"Шапиро, Зоря Яковлевна",1914,2013
"Белинский, Павел Петрович",1928,1986
"Юдин, Давид Борисович",1919,2006
Владимир Михайлович Суслонов,1948,2005
Виктор Горбунов,1950,1999
"Похожаев, Станислав",1935,2014
"Камынин, Леонид Иванович",1923,2004
"Шишмарев, Юрий Евгеньевич",1948,1998
"Фролов, Николай Адрианович",1909,1987
"Зыков, Александр Александрович",1922,2013
"Фрейвалдс, Русиньш Мартыньш",1942,2016
"Александрян, Рафаэль Арамович",1923,1988
Q16407350,1899,1990
Владимир Иванович Крылов,1902,1994
"Лебедев, Николай Фролович",1920,2003
Хайрулла Хабибуллович Муртазин,1941,2016
"Арраго, Роман Семёнович",1883,1949
"Дубовицкий, Абрам Яковлевич",1923,2007
"Слободянский, Михаил Григорьевич",1912,1988
"Шноль, Эммануил Эльевич",1928,2014
"Милин, Исаак Моисеевич",1919,1992
"Вулих, Борис",1913,1978
"Акилов, Глеб Павлович",1921,1986
Виктор Петрович Хавин,1933,2015
"Гангнус, Рудольф Вильгельмович",1883,1949
"Базылев, Вячеслав Тимофеевич",1919,1989
"Викберг, Борис Акселевич",1886,1938
"Гордон, Владимир Осипович",1892,1971
"Каргаполов, Михаил Иванович",1928,1976
"Цыганков, Иван Власович",1908,1988
"Рабинович, Матвей Самсонович",1919,1982
"Райков, Дмитрий Абрамович",1905,1980
"Райков, Дмитрий Абрамович",1905,1981
"Лаппо-Данилевский, Иван Александрович",1896,1931
"Аксёнов, Митрофан Семёнович",,
"Борисов, Евгений Васильевич",1854,
Иван Дмитриевич Соколов,1812,1873
"Шифф, Пётр Александрович",1848,1909
Михаил Павлович Осипов,1859,
"Шмульян, Юрий Львович",1927,1990
"Тартаковский, Владимир Абрамович",1901,1973
"Мучник, Андрей Альбертович",1958,2007
"Могильницкий, Вадим Анатольевич",1935,2012
Q23303891,1930,2014
"Шунков, Владимир Петрович",1931,2011
"Лифанов, Иван Кузьмич",1942,2016
"Арак, Тайво Викторович",1946,2007
"Лаврик, Александр Фёдорович",1927,2010
"Архипов, Геннадий Иванович",1945,2013
"Скубенко, Борис Фадеевич",1929,1993
"Борисов, Владимир Фёдорович",1961,2010
"Егоров, Юрий Владимирович",1938,2018
"Крутов, Виталий Иванович",1922,1994
"Шахно, Константин Устинович",1909,1995
"Широков, Пётр Алексеевич",1895,1944
"Стрельцов, Владимир Викторович",1919,1981
Бронштейн Илья Николаевич,1903,1976
Q29367068,1937,2015
"Волков, Евгений Алексеевич",1926,2019
"Шолохович, Фридрих Акимович",1923,2009
Q18249431,1936,2009
"Холодов, Александр Сергеевич",1941,2017
Иван Иванович Александров,1856,1919
"Цубербиллер, Ольга Николаевна",1885,1975
"Жилина, Розетта Андреевна",1933,2003
Андрей Борисович Вистелиус,1915,1995
Геннадий Иванович Саранцев,1938,2019
"Легоньков, Владимир Иванович",1933,1997
Q67362420,1950,2016
"Тихомандрицкий, Александр Никитич",1808,1888
"Долбня, Иван Петрович",1853,1912
Яков Моисеевич Эйхенбаум,1796,1862
Матэ Мирианашвили,1906,1975
"Эйгес, Владимир Романович",1877,1949
"Андреевский, Михаил Аркадьевич",1848,1879
Юрий Борисович Зелинский,1947,2017
"Кузнецов, Борис Николаевич (учёный)",1908,1993
"Дернов, Николай Андреевич",1891,1938
Валентина Александровна Волкова,1925,2004
Q56640538,1924,1972
Q60029619,1919,1991
"Ващенко-Захарченко, Михаил Егорович",1825,1912
"Бессель, Александр Васильевич",1839,1870
"Будаев, Николай Сергеевич",1833,1902
"Вулих, Захар Борисович",1844,1897
"Граве, Платон Платонович",1867,1919
"Дяченко, Никита Андреевич",1809,1877
"Жбиковский, Антон Ксаверьевич",1829,1900
"Коллинс, Эдуард Давыдович",1791,1840
Владимир Павлович Максимович,1850,1889
Q16615458,1789,1832
"Буницкий, Евгений Леонидович",1874,1952
"Никитин, Василий Никитич",1737,1809
"Эйхенбаум, Яков Моисеевич",1796,1862
"Доморяд, Александр Петрович",1907,1975
"Бокаев, Садуакас Хасенулы",1907,1942
"Чернеевский, Николай Степанович",1835,1870
Николай Иванович Шишкин,1840,1906
"Розенберг, Вера Михайловна",1894,1965
"Беренс, Виктор Иванович",1814,1885
Израиль Яковлевич Акушский,1911,1992
"Выжевский, Степан Степанович",1783,1850
"Гречина, Григорий Власьевич",1796,1840
"Диткин, Виталий Арсеньевич",1910,1987
Николай Андреевич Лебедев,1919,1982
"Акбергенов, Ибадулла",1907,1938
"Статулявичус, Витаутас Антанович",1929,2003
"Гермейер, Юрий Борисович",1918,1975
"Костомаров, Дмитрий Павлович",1929,2014
"Пархоменко, Алексей Серапионович",1909,1982
"Чушкин, Павел Иванович",1924,1990
"Пикус, Давид Львович",1918,1990
"Двухшёрстов, Григорий Иванович",1907,1966
"Браверман, Эммануил Маркович",1931,1977
"Дядькин, Иосиф Гецелевич",1928,2015
"Берштейн, Леонид Самойлович",1941,2015
"Михайлов, Валентин Петрович",1930,2014
"Манаков, Сергей Валентинович",1948,2012
Максут Мухаметзянович Зарипов,1929,2016
"Жиков, Василий Васильевич",1940,2017
Виталий Дмитриевич Арнольд,1968,2017
"Фридман, Лев Моисеевич",1916,2005
"Попов, Юрий Петрович",1941,2016
"Хургин, Яков Исаевич",1919,2005
"Гурман, Владимир Иосифович",1934,2016
"Четверухин, Николай Фёдорович",1891,1974
"Михельсон, Николай Семёнович",1873,1955
"Петров, Александр Павлович",1940,1997
"Конторович, Пётр Григорьевич",1905,1968
"Рассказова, Вера Владимировна",1931,2012
Яков Валентинович Радыно,1946,2016
"Измайлов, Валентин Денисович",1922,1970
Павел Владимирович Мелентьев,1905,1994
"Демьянов, Владимир Фёдорович",1938,2014
"Абрамов, Александр Михайлович",1946,2015
"Ионин, Владимир Кузьмич",1935,2014
"Айвазян, Сергей Арутюнович",1934,2019
Борис Сергеевич Светов,1930,2017
"Ибрагимов, Наиль Хайруллович",1939,2018
"Косинский, Викентий Викентьевич",1835,1883
"Мула, Фредерик",1703,1782
Лев Аркадьевич Калужнин,1914,1990
"Субханкулов, Магалим Акрамович",1920,1976
"Лопшиц, Абрам Миронович",1897,1984
"Шклярский, Давид Оскарович",1918,1942
"Фетисов, Антонин Иванович",1891,1979
Марк Беневич Балк,1923,2018
"Михайлов, Леонид Григорьевич",1928,2015
Q64005353,1919,1964
Q64590556,1905,1985
Q22068516,1947,2015
"Кукин, Георгий Петрович",1948,2004
"Васильев, Олег Владимирович (учёный)",1939,2002
Игорь Борисович Симоненко,1935,2008
"Либер, Александр Евгеньевич",1914,1987
"Гагаев, Борис Михайлович",1897,1975
"Шкиль, Николай Иванович",1932,2015
"Мосолов, Пётр Петрович",1938,1985
"Верченко, Иван Яковлевич",1907,1995
"Блажеевский, Ромуальд Осипович",1839,1916
Циммерман,1866,1939
Михаил Григорьевич Попруженко,1854,1917
Q51954788,1860,1900
"Веденисов, Николай Борисович",1905,1941
"Шефель, Самуил Зусевич",1935,1985
Гарник Карапетян,1958,2018
"Загинайченко, Светлана Юрьевна",1957,2015